"Date de début";"Date de fin";"Organisme";"code zas";"Zas";"code site";"nom site";"type d'implantation";"Polluant";"type d'influence";"Réglementaire";"type d'évaluation";"type de valeur";"valeur";"valeur brute";"unité de mesure";"taux de saisie";"couverture temporelle";"couverture de données";"code qualité";"validité";"Latitude";"Longitude"
"2025/01/01 00:00:00";"2025/12/31 23:59:59";"ATMO NOUVELLE-AQUITAINE";"FR75ZRE02";"ZR NOUVELLE-AQUITAINE";"FR09103";"Square Pablo Casals";"Urbaine";"PM10";"Fond";"Oui";"mesures fixes";"Moy. annuelle";"12.0";"11.739329826166447";"µg-m3";"100.0";"100.0";"100.0";"R";"1";"45.647428";"0.167162"
"2025/01/01 00:00:00";"2025/12/31 23:59:59";"ATMO NOUVELLE-AQUITAINE";"FR75ZRE02";"ZR NOUVELLE-AQUITAINE";"FR09106";"ANGOULEME-GAMBETTA";"Urbaine";"PM10";"Trafic";"Oui";"mesures fixes";"Moy. annuelle";"18.0";"17.80816451061751";"µg-m3";"95.0";"99.0";"94.0";"R";"1";"45.651464";"0.162391"
"2025/01/01 00:00:00";"2025/12/31 23:59:59";"ATMO NOUVELLE-AQUITAINE";"FR75ZRE02";"ZR NOUVELLE-AQUITAINE";"FR09203";"La Pallice3 LR";"Urbaine";"PM10";"Industrielle";"Oui";"mesures fixes";"Moy. annuelle";"18.0";"17.997071227741372";"µg-m3";"98.0";"100.0";"97.0";"R";"1";"46.161632";"-1.211229"
"2025/01/01 00:00:00";"2025/12/31 23:59:59";"ATMO NOUVELLE-AQUITAINE";"FR75ZRE02";"ZR NOUVELLE-AQUITAINE";"FR09302";"Zoodyssée Chizé";"Rurale régionale";"PM10";"Fond";"Oui";"mesures fixes";"Moy. annuelle";"12.0";"11.523955463728182";"µg-m3";"99.0";"100.0";"99.0";"R";"1";"46.143234";"-0.395913"
"2025/01/01 00:00:00";"2025/12/31 23:59:59";"ATMO NOUVELLE-AQUITAINE";"FR75ZRE02";"ZR NOUVELLE-AQUITAINE";"FR09303";"Niort Venise";"Urbaine";"PM10";"Fond";"Oui";"mesures fixes";"Moy. annuelle";"12.0";"11.542292716445257";"µg-m3";"100.0";"100.0";"100.0";"R";"1";"46.320028";"-0.482861"
"2025/01/01 00:00:00";"2025/12/31 23:59:59";"ATMO NOUVELLE-AQUITAINE";"FR75ZRE02";"ZR NOUVELLE-AQUITAINE";"FR09304";"AIRVAULT - Stade Laillé";"Périurbaine";"PM10";"Fond";"Oui";"mesures fixes";"Moy. annuelle";"16.0";"15.604389846297172";"µg-m3";"98.0";"100.0";"98.0";"R";"1";"46.823796";"-0.135634"
"2025/01/01 00:00:00";"2025/12/31 23:59:59";"ATMO NOUVELLE-AQUITAINE";"FR75ZRE02";"ZR NOUVELLE-AQUITAINE";"FR09305";"Niort - Tassigny";"Urbaine";"PM10";"Trafic";"Oui";"mesures fixes";"Moy. annuelle";"16.0";"15.626013789879643";"µg-m3";"98.0";"100.0";"98.0";"R";"1";"46.333881";"-0.471878"
"2025/01/01 00:00:00";"2025/12/31 23:59:59";"ATMO NOUVELLE-AQUITAINE";"FR75ZRE02";"ZR NOUVELLE-AQUITAINE";"FR09403";"Poitiers-Le Nain";"Urbaine";"PM10";"Trafic";"Oui";"mesures fixes";"Moy. annuelle";"20.0";"19.835387885228513";"µg-m3";"97.0";"100.0";"97.0";"R";"1";"46.591231";"0.34039"
"2025/01/01 00:00:00";"2025/12/31 23:59:59";"ATMO NOUVELLE-AQUITAINE";"FR75ZRE02";"ZR NOUVELLE-AQUITAINE";"FR09404";"Poitiers Centre  Augouard";"Urbaine";"PM10";"Fond";"Oui";"mesures fixes";"Moy. annuelle";"14.0";"13.578913591565398";"µg-m3";"100.0";"100.0";"100.0";"R";"1";"46.583998";"0.345582"
"2025/01/01 00:00:00";"2025/12/31 23:59:59";"ATMO HAUTS DE FRANCE";"FR32ZAR01";"ZAR COTE-D-OPALE";"FR10004";"Malo-les-Bains";"Urbaine";"PM10";"Fond";"Oui";"mesures fixes";"Moy. annuelle";"18.0";"17.720235644017375";"µg-m3";"100.0";"100.0";"100.0";"R";"1";"51.04858";"2.42004"
"2025/01/01 00:00:00";"2025/12/31 23:59:59";"ATMO HAUTS DE FRANCE";"FR32ZAR01";"ZAR COTE-D-OPALE";"FR10012";"Mardyck";"Périurbaine";"PM10";"Industrielle";"Oui";"mesures indicatives";"Moy. annuelle";"19.0";"19.29276649746193";"µg-m3";;;;"R";"1";"51.01943";"2.25099"
"2025/01/01 00:00:00";"2025/12/31 23:59:59";"ATMO HAUTS DE FRANCE";"FR32ZAR01";"ZAR COTE-D-OPALE";"FR10016";"Calais Berthelot";"Urbaine";"PM10";"Fond";"Oui";"mesures fixes";"Moy. annuelle";"17.0";"17.30748694138126";"µg-m3";"99.0";"99.0";"98.0";"R";"1";"50.94729";"1.84308"
"2025/01/01 00:00:00";"2025/12/31 23:59:59";"ATMO HAUTS DE FRANCE";"FR32ZAR01";"ZAR COTE-D-OPALE";"FR10017";"St Pol mer - cheminots";"Urbaine";"PM10";"Fond";"Oui";"mesures fixes";"Moy. annuelle";"18.0";"18.42829692325285";"µg-m3";"100.0";"100.0";"100.0";"R";"1";"51.032761";"2.332358"
"2025/01/01 00:00:00";"2025/12/31 23:59:59";"ATMO HAUTS DE FRANCE";"FR32ZAR01";"ZAR COTE-D-OPALE";"FR10025";"Sangatte";"Périurbaine";"PM10";"Fond";"Oui";"mesures indicatives";"Moy. annuelle";"19.0";"18.847467237903206";"µg-m3";;;;"R";"1";"50.94989";"1.76917"
"2025/01/01 00:00:00";"2025/12/31 23:59:59";"ATMO HAUTS DE FRANCE";"FR32ZAR01";"ZAR COTE-D-OPALE";"FR10026";"Calais Parmentier";"Urbaine";"PM10";"Fond";"Oui";"mesures indicatives";"Moy. annuelle";"10.0";"10.085820895522387";"µg-m3";;;;"N";"-1";"50.9578";"1.89008"
"2025/01/01 00:00:00";"2025/12/31 23:59:59";"ATMO HAUTS DE FRANCE";"FR32ZAR01";"ZAR COTE-D-OPALE";"FR10029";"Cappelle la Grande";"Périurbaine";"PM10";"Fond";"Oui";"mesures indicatives";"Moy. annuelle";"22.0";"21.777887922314388";"µg-m3";;;;"R";"1";"50.99594";"2.36627"
"2025/01/01 00:00:00";"2025/12/31 23:59:59";"ATMO HAUTS DE FRANCE";"FR32ZAR01";"ZAR COTE-D-OPALE";"FR10030";"Boulogne Diderot";"Urbaine";"PM10";"Trafic";"Oui";"mesures fixes";"Moy. annuelle";"18.0";"17.855168180702144";"µg-m3";"93.0";"100.0";"93.0";"R";"1";"50.717029";"1.605913"
"2025/01/01 00:00:00";"2025/12/31 23:59:59";"ATMO HAUTS DE FRANCE";"FR32ZAR01";"ZAR COTE-D-OPALE";"FR10032";"Outreau";"Périurbaine";"PM10";"Fond";"Oui";"mesures indicatives";"Moy. annuelle";"17.0";"17.036829836829835";"µg-m3";;;;"R";"1";"50.69435";"1.57657"
"2025/01/01 00:00:00";"2025/12/31 23:59:59";"ATMO HAUTS DE FRANCE";"FR32ZAR01";"ZAR COTE-D-OPALE";"FR10034";"Grande-synthe";"Urbaine";"PM10";"Industrielle";"Oui";"mesures fixes";"Moy. annuelle";"20.0";"19.7887385321101";"µg-m3";"100.0";"100.0";"100.0";"R";"1";"51.02446";"2.30215"
"2025/01/01 00:00:00";"2025/12/31 23:59:59";"ATMO HAUTS DE FRANCE";"FR32ZAR01";"ZAR COTE-D-OPALE";"FR10041";"St Omer Ribot";"Urbaine";"PM10";"Fond";"Oui";"mesures indicatives";"Moy. annuelle";"17.0";"16.864265390584578";"µg-m3";;;;"R";"1";"50.74823";"2.25978"
"2025/01/01 00:00:00";"2025/12/31 23:59:59";"ATMO HAUTS DE FRANCE";"FR32ZRE01";"ZR HAUTS-DE-FRANCE";"FR10132";"Campagne les B.";"Rurale régionale";"PM10";"Fond";"Oui";"mesures indicatives";"Moy. annuelle";"15.0";"15.031129337539426";"µg-m3";;;;"R";"1";"50.61048";"1.99145"
"2025/01/01 00:00:00";"2025/12/31 23:59:59";"ATMO HAUTS DE FRANCE";"FR32ZAG02";"ZAG LILLE";"FR11034";"Roubaix Serres";"Urbaine";"PM10";"Trafic";"Oui";"mesures fixes";"Moy. annuelle";"20.0";"20.494779669504346";"µg-m3";"92.0";"99.0";"91.0";"R";"1";"50.706535";"3.18066"
"2025/01/01 00:00:00";"2025/12/31 23:59:59";"ATMO HAUTS DE FRANCE";"FR32ZAG02";"ZAG LILLE";"FR11038";"Tourcoing Houpline";"Urbaine";"PM10";"Fond";"Oui";"mesures fixes";"Moy. annuelle";"18.0";"17.646262673897713";"µg-m3";"98.0";"98.0";"97.0";"R";"1";"50.733333";"3.173611"
"2025/01/01 00:00:00";"2025/12/31 23:59:59";"ATMO HAUTS DE FRANCE";"FR32ZAG02";"ZAG LILLE";"FR11114";"Wattignies";"Périurbaine";"PM10";"Fond";"Oui";"mesures fixes";"Moy. annuelle";"16.0";"16.080971754039236";"µg-m3";"99.0";"99.0";"98.0";"R";"1";"50.59774";"3.04946"
"2025/01/01 00:00:00";"2025/12/31 23:59:59";"ATMO OCCITANIE";"FR76ZAG01";"ZAG TOULOUSE";"FR12004";"Toulouse école m. Jacquier";"Urbaine";"PM10";"Fond";"Oui";"mesures fixes";"Moy. annuelle";"15.0";"15.216779369627524";"µg-m3";"100.0";"100.0";"100.0";"R";"1";"43.575694";"1.418064"
"2025/01/01 00:00:00";"2025/12/31 23:59:59";"ATMO OCCITANIE";"FR76ZRE01";"ZR OCCITANIE";"FR12020";"Peyrusse Vieille";"Rurale nationale";"PM10";"Fond";"Oui";"mesures fixes";"Moy. annuelle";"10.0";"10.22346460384436";"µg/m3";"99.0";"98.0";"97.0";"R";"1";"43.6287";"0.179069"
"2025/01/01 00:00:00";"2025/12/31 23:59:59";"ATMO OCCITANIE";"FR76ZAG01";"ZAG TOULOUSE";"FR12021";"Toulouse Mazades";"Urbaine";"PM10";"Fond";"Oui";"mesures indicatives";"Moy. annuelle";"14.0";"14.423065373065379";"µg-m3";;;;"R";"1";"43.623606";"1.438531"
"2025/01/01 00:00:00";"2025/12/31 23:59:59";"ATMO OCCITANIE";"FR76ZRE01";"ZR OCCITANIE";"FR12026";"Albi Delmas";"Urbaine";"PM10";"Fond";"Oui";"mesures fixes";"Moy. annuelle";"13.0";"13.47204161248377";"µg-m3";"97.0";"99.0";"97.0";"R";"1";"43.927769";"2.145897"
"2025/01/01 00:00:00";"2025/12/31 23:59:59";"ATMO OCCITANIE";"FR76ZAG01";"ZAG TOULOUSE";"FR12030";"Toulouse Berthelot";"Urbaine";"PM10";"Fond";"Oui";"mesures fixes";"Moy. annuelle";"14.0";"14.08262619294009";"µg-m3";"99.0";"100.0";"99.0";"R";"1";"43.587344";"1.444003"
"2025/01/01 00:00:00";"2025/12/31 23:59:59";"ATMO OCCITANIE";"FR76ZAG01";"ZAG TOULOUSE";"FR12039";"Toulouse-SETMI Eisenhower";"Urbaine";"PM10";"Industrielle";"Oui";"mesures indicatives";"Moy. annuelle";"17.0";"16.612532208948203";"µg-m3";;;;"R";"1";"43.561581";"1.393261"
"2025/01/01 00:00:00";"2025/12/31 23:59:59";"ATMO OCCITANIE";"FR76ZAG01";"ZAG TOULOUSE";"FR12040";"Toulouse SETMI Chapitre";"Urbaine";"PM10";"Industrielle";"Oui";"mesures indicatives";"Moy. annuelle";"16.0";"16.027502917152866";"µg-m3";;;;"R";"1";"43.556375";"1.403964"
"2025/01/01 00:00:00";"2025/12/31 23:59:59";"ATMO OCCITANIE";"FR76ZRE01";"ZR OCCITANIE";"FR12042";"Lourdes Lapaca";"Urbaine";"PM10";"Fond";"Oui";"mesures fixes";"Moy. annuelle";"13.0";"12.711691884456698";"µg-m3";"100.0";"100.0";"100.0";"R";"1";"43.096247";"-0.040497"
"2025/01/01 00:00:00";"2025/12/31 23:59:59";"ATMO OCCITANIE";"FR76ZAG01";"ZAG TOULOUSE";"FR12044";"Toulouse - Aéroport Blagnac côté trafic";"Urbaine";"PM10";"Industrielle";"Oui";"mesures indicatives";"Moy. annuelle";"14.0";"14.231920805835347";"µg-m3";;;;"R";"1";"43.633478";"1.375717"
"2025/01/01 00:00:00";"2025/12/31 23:59:59";"ATMO OCCITANIE";"FR76ZRE01";"ZR OCCITANIE";"FR12047";"Bessières-ECONOTRE";"Rurale près des villes";"PM10";"Industrielle";"Oui";"mesures fixes";"Moy. annuelle";"13.0";"12.855490993608369";"µg/m3";"98.0";"100.0";"98.0";"R";"1";"43.803139";"1.595475"
"2025/01/01 00:00:00";"2025/12/31 23:59:59";"ATMO OCCITANIE";"FR76ZRE01";"ZR OCCITANIE";"FR12052";"Tarbes lycée Dupuy";"Urbaine";"PM10";"Fond";"Oui";"mesures fixes";"Moy. annuelle";"15.0";"14.521503275485578";"µg-m3";"99.0";"100.0";"99.0";"R";"1";"43.230297";"0.062339"
"2025/01/01 00:00:00";"2025/12/31 23:59:59";"ATMO OCCITANIE";"FR76ZRE01";"ZR OCCITANIE";"FR12053";"Castres stadeTravet";"Urbaine";"PM10";"Fond";"Oui";"mesures fixes";"Moy. annuelle";"13.0";"13.250343721356588";"µg-m3";"100.0";"100.0";"100.0";"R";"1";"43.610497";"2.23015"
"2025/01/01 00:00:00";"2025/12/31 23:59:59";"ATMO OCCITANIE";"FR76ZAG01";"ZAG TOULOUSE";"FR12054";"Toulouse Rte Albi";"Urbaine";"PM10";"Trafic";"Oui";"mesures fixes";"Moy. annuelle";"17.0";"16.535598518175544";"µg-m3";"99.0";"100.0";"99.0";"R";"1";"43.643944";"1.468244"
"2025/01/01 00:00:00";"2025/12/31 23:59:59";"ATMO OCCITANIE";"FR76ZAG01";"ZAG TOULOUSE";"FR12085";"Toulouse Port de l'Embouchure";"Urbaine";"PM10";"Trafic";"Oui";"mesures fixes";"Moy. annuelle";"21.0";"20.753415570813488";"µg-m3";"98.0";"100.0";"98.0";"R";"1";"43.610386";"1.4152"
"2025/01/01 00:00:00";"2025/12/31 23:59:59";"ATMO OCCITANIE";"FR76ZRE01";"ZR OCCITANIE";"FR12095";"Rodez Camonil";"Urbaine";"PM10";"Fond";"Oui";"mesures fixes";"Moy. annuelle";"11.0";"11.212580275229337";"µg-m3";"100.0";"100.0";"100.0";"R";"1";"44.35699225";"2.57070422"
"2025/01/01 00:00:00";"2025/12/31 23:59:59";"ATMO GRAND EST";"FR44ZRE01";"ZR GRAND-EST";"FR14008";"REVIN";"Rurale nationale";"PM10";"Fond";"Oui";"mesures fixes";"Moy. annuelle";"9.0";"9.255702566816673";"µg-m3";"87.0";"99.0";"86.0";"R";"1";"49.90778";"4.63"
"2025/01/01 00:00:00";"2025/12/31 23:59:59";"ATMO GRAND EST";"FR44ZAR01";"ZAR REIMS";"FR14010";"BETHENY";"Périurbaine";"PM10";"Fond";"Oui";"mesures fixes";"Moy. annuelle";"15.0";"15.484638659373822";"µg-m3";"98.0";"100.0";"98.0";"R";"1";"49.28222";"4.051111"
"2025/01/01 00:00:00";"2025/12/31 23:59:59";"ATMO GRAND EST";"FR44ZAR01";"ZAR REIMS";"FR14011";"DOUMER";"Urbaine";"PM10";"Trafic";"Oui";"mesures fixes";"Moy. annuelle";"21.0";"20.52903650508673";"µg-m3";"95.0";"100.0";"95.0";"R";"1";"49.250732";"4.023064"
"2025/01/01 00:00:00";"2025/12/31 23:59:59";"ATMO GRAND EST";"FR44ZAR01";"ZAR REIMS";"FR14012";"Jean d Aulan";"Urbaine";"PM10";"Fond";"Oui";"mesures fixes";"Moy. annuelle";"18.0";"17.971410107276693";"µg-m3";"88.0";"100.0";"88.0";"R";"1";"49.224167";"4.020556"
"2025/01/01 00:00:00";"2025/12/31 23:59:59";"ATMO GRAND EST";"FR44ZRE01";"ZR GRAND-EST";"FR14022";"CHALONS";"Urbaine";"PM10";"Fond";"Oui";"mesures fixes";"Moy. annuelle";"15.0";"14.96634883720934";"µg-m3";"98.0";"100.0";"98.0";"R";"1";"48.962223";"4.36"
"2025/01/01 00:00:00";"2025/12/31 23:59:59";"ATMO GRAND EST";"FR44ZRE01";"ZR GRAND-EST";"FR14028";"Rempart Perrier";"Urbaine";"PM10";"Trafic";"Oui";"mesures fixes";"Moy. annuelle";"18.0";"18.213103689049202";"µg/m3";"98.0";"100.0";"98.0";"R";"1";"49.0461";"3.955911"
"2025/01/01 00:00:00";"2025/12/31 23:59:59";"ATMO GRAND EST";"FR44ZRE01";"ZR GRAND-EST";"FR14033";"STE SAVINE";"Urbaine";"PM10";"Fond";"Oui";"mesures fixes";"Moy. annuelle";"13.0";"13.174290330025448";"µg/m3";"99.0";"100.0";"99.0";"R";"1";"48.295002";"4.050278"
"2025/01/01 00:00:00";"2025/12/31 23:59:59";"ATMO GRAND EST";"FR44ZRE01";"ZR GRAND-EST";"FR14042";"St DIZIER L. Michel";"Urbaine";"PM10";"Fond";"Oui";"mesures fixes";"Moy. annuelle";"14.0";"13.851902368987776";"µg-m3";"95.0";"100.0";"95.0";"R";"1";"48.645836";"4.966111"
"2025/01/01 00:00:00";"2025/12/31 23:59:59";"ATMO GRAND EST";"FR44ZRE01";"ZR GRAND-EST";"FR14051";"CHARLEVILLE";"Urbaine";"PM10";"Fond";"Oui";"mesures fixes";"Moy. annuelle";"15.0";"14.94187770228537";"µg-m3";"92.0";"100.0";"92.0";"R";"1";"49.745277";"4.719167"
"2025/01/01 00:00:00";"2025/12/31 23:59:59";"ATMO AUVERGNE-RHÔNE-ALPES";"FR84ZAG02";"ZAG GRENOBLE";"FR15018";"Voiron Urbain";"Urbaine";"PM10";"Fond";"Oui";"mesures indicatives";"Moy. annuelle";"12.0";"12.038359788359786";"µg-m3";;;;"R";"1";"45.360176";"5.589419"
"2025/01/01 00:00:00";"2025/12/31 23:59:59";"ATMO AUVERGNE-RHÔNE-ALPES";"FR84ZAG02";"ZAG GRENOBLE";"FR15038";"St Martin d'Heres";"Urbaine";"PM10";"Fond";"Oui";"mesures indicatives";"Moy. annuelle";"17.0";"16.57647476901206";"µg-m3";;;;"R";"1";"45.1828";"5.7531"
"2025/01/01 00:00:00";"2025/12/31 23:59:59";"ATMO AUVERGNE-RHÔNE-ALPES";"FR84ZAG02";"ZAG GRENOBLE";"FR15043";"Grenoble Les Frenes";"Urbaine";"PM10";"Fond";"Oui";"mesures indicatives";"Moy. annuelle";"16.0";"15.599707352761884";"µg-m3";;;;"R";"1";"45.1619";"5.7356"
"2025/01/01 00:00:00";"2025/12/31 23:59:59";"ATMO AUVERGNE-RHÔNE-ALPES";"FR84ZAG02";"ZAG GRENOBLE";"FR15045";"Grenoble PeriurbSud";"Périurbaine";"PM10";"Fond";"Oui";"mesures indicatives";"Moy. annuelle";"13.0";"12.875144218710814";"µg-m3";;;;"R";"1";"45.0578";"5.6767"
"2025/01/01 00:00:00";"2025/12/31 23:59:59";"ATMO AUVERGNE-RHÔNE-ALPES";"FR84ZAG02";"ZAG GRENOBLE";"FR15046";"Grenoble Boulevards";"Urbaine";"PM10";"Trafic";"Oui";"mesures fixes";"Moy. annuelle";"20.0";"20.139756920999325";"µg-m3";"85.0";"100.0";"85.0";"R";"1";"45.18069";"5.720625"
"2025/01/01 00:00:00";"2025/12/31 23:59:59";"ATMO AUVERGNE-RHÔNE-ALPES";"FR84ZAG02";"ZAG GRENOBLE";"FR15048";"Gresivaudan Periurb";"Périurbaine";"PM10";"Fond";"Oui";"mesures indicatives";"Moy. annuelle";"15.0";"14.645666857469942";"µg-m3";;;;"R";"1";"45.2797";"5.8822"
"2025/01/01 00:00:00";"2025/12/31 23:59:59";"ATMO AUVERGNE-RHÔNE-ALPES";"FR84ZAG02";"ZAG GRENOBLE";"FR15053";"Rocade Sud Eybens";"Urbaine";"PM10";"Trafic";"Oui";"mesures fixes";"Moy. annuelle";"21.0";"21.27831265508683";"µg-m3";"93.0";"99.0";"92.0";"R";"1";"45.15467";"5.74523"
"2025/01/01 00:00:00";"2025/12/31 23:59:59";"ATMO GRAND EST";"FR44ZAG01";"ZAG STRASBOURG";"FR16029";"Strasbourg Nord";"Urbaine";"PM10";"Fond";"Oui";"mesures fixes";"Moy. annuelle";"15.0";"15.088636103806982";"µg-m3";"100.0";"100.0";"100.0";"R";"1";"48.610363";"7.781631"
"2025/01/01 00:00:00";"2025/12/31 23:59:59";"ATMO GRAND EST";"FR44ZAG01";"ZAG STRASBOURG";"FR16034";"Strasbourg Clemenceau";"Urbaine";"PM10";"Trafic";"Oui";"mesures fixes";"Moy. annuelle";"20.0";"20.124184438040384";"µg-m3";"99.0";"100.0";"99.0";"R";"1";"48.59043";"7.744983"
"2025/01/01 00:00:00";"2025/12/31 23:59:59";"ATMO GRAND EST";"FR44ZRE01";"ZR GRAND-EST";"FR16054";"Colmar Centre";"Urbaine";"PM10";"Fond";"Oui";"mesures fixes";"Moy. annuelle";"17.0";"16.584587134225817";"µg-m3";"97.0";"100.0";"96.0";"R";"1";"48.0744444";"7.3505555"
"2025/01/01 00:00:00";"2025/12/31 23:59:59";"ATMO GRAND EST";"FR44ZRE01";"ZR GRAND-EST";"FR16057";"Mulhouse Nord";"Urbaine";"PM10";"Fond";"Oui";"mesures fixes";"Moy. annuelle";"5.0";"5.196296296296295";"µg-m3";"32.0";"2.0";"1.0";"N";"-1";"47.757435";"7.347294"
"2025/01/01 00:00:00";"2025/12/31 23:59:59";"ATMO GRAND EST";"FR44ZRE01";"ZR GRAND-EST";"FR16066";"Mulhouse Sud 2";"Urbaine";"PM10";"Fond";"Oui";"mesures fixes";"Moy. annuelle";"17.0";"17.46153564005378";"µg-m3";"93.0";"100.0";"93.0";"R";"1";"47.737415";"7.309075"
"2025/01/01 00:00:00";"2025/12/31 23:59:59";"ATMO GRAND EST";"FR44ZRE01";"ZR GRAND-EST";"FR16069";"Mulhouse-Briand";"Urbaine";"PM10";"Trafic";"Oui";"mesures fixes";"Moy. annuelle";"17.0";"16.879226941326184";"µg/m3";"99.0";"100.0";"99.0";"R";"1";"47.747684";"7.321364"
"2025/01/01 00:00:00";"2025/12/31 23:59:59";"ATMO GRAND EST";"FR44ZAG01";"ZAG STRASBOURG";"FR16215";"Strasbourg A35 Remparts";"Urbaine";"PM10";"Trafic";"Oui";"mesures fixes";"Moy. annuelle";"25.0";"25.317513384889843";"µg-m3";"96.0";"99.0";"96.0";"R";"1";"48.588056";"7.729722"
"2025/01/01 00:00:00";"2025/12/31 23:59:59";"ATMO GRAND EST";"FR44ZRE01";"ZR GRAND-EST";"FR16302";"Donon Vosges Moyennes 2";"Rurale nationale";"PM10";"Fond";"Oui";"mesures fixes";"Moy. annuelle";"8.0";"7.877793328668049";"µg-m3";"98.0";"100.0";"98.0";"R";"1";"48.492992";"7.1298"
"2025/01/01 00:00:00";"2025/12/31 23:59:59";"ATMO HAUTS DE FRANCE";"FR32ZAR02";"ZAR AMIENS";"FR18035";"Salouel";"Périurbaine";"PM10";"Fond";"Oui";"mesures fixes";"Moy. annuelle";"14.0";"14.045705047096774";"µg-m3";"81.0";"100.0";"81.0";"N";"-1";"49.86889";"2.239806"
"2025/01/01 00:00:00";"2025/12/31 23:59:59";"ATMO HAUTS DE FRANCE";"FR32ZRE01";"ZR HAUTS-DE-FRANCE";"FR18039";"Arrest";"Rurale régionale";"PM10";"Fond";"Oui";"mesures fixes";"Moy. annuelle";"15.0";"15.139216589861768";"µg-m3";"100.0";"99.0";"99.0";"R";"1";"50.129448";"1.610833"
"2025/01/01 00:00:00";"2025/12/31 23:59:59";"ATMO HAUTS DE FRANCE";"FR32ZRE01";"ZR HAUTS-DE-FRANCE";"FR18042";"P. Roth St Quentin";"Urbaine";"PM10";"Fond";"Oui";"mesures fixes";"Moy. annuelle";"15.0";"15.27240500463394";"µg-m3";"99.0";"100.0";"99.0";"R";"1";"49.851334";"3.284"
"2025/01/01 00:00:00";"2025/12/31 23:59:59";"ATMO HAUTS DE FRANCE";"FR32ZAR03";"ZAR CREIL";"FR18043";"Faiencerie Creil";"Urbaine";"PM10";"Fond";"Oui";"mesures fixes";"Moy. annuelle";"16.0";"15.857942424590002";"µg-m3";"100.0";"100.0";"100.0";"R";"1";"49.259552";"2.474397"
"2025/01/01 00:00:00";"2025/12/31 23:59:59";"ATMO HAUTS DE FRANCE";"FR32ZAR02";"ZAR AMIENS";"FR18053";"St Pierre Amiens";"Urbaine";"PM10";"Fond";"Oui";"mesures fixes";"Moy. annuelle";"15.0";"15.163980815347747";"µg-m3";"95.0";"100.0";"95.0";"R";"1";"49.901667";"2.304597"
"2025/01/01 00:00:00";"2025/12/31 23:59:59";"ATMO HAUTS DE FRANCE";"FR32ZRE01";"ZR HAUTS-DE-FRANCE";"FR18057";"Neuilly-Saint-Front";"Rurale régionale";"PM10";"Fond";"Oui";"mesures indicatives";"Moy. annuelle";"14.0";"13.939626704953335";"µg/m3";;;;"R";"1";"49.174931";"3.260819"
"2025/01/01 00:00:00";"2025/12/31 23:59:59";"ATMO HAUTS DE FRANCE";"FR32ZRE01";"ZR HAUTS-DE-FRANCE";"FR18058";"Gaudechart";"Rurale régionale";"PM10";"Fond";"Oui";"mesures fixes";"Moy. annuelle";"13.0";"13.198380851812772";"µg-m3";"99.0";"98.0";"97.0";"R";"1";"49.61563";"1.963259"
"2025/01/01 00:00:00";"2025/12/31 23:59:59";"ATMO HAUTS DE FRANCE";"FR32ZRE01";"ZR HAUTS-DE-FRANCE";"FR18080";"TRAF Saint Quent 14";"Urbaine";"PM10";"Trafic";"Oui";"mesures fixes";"Moy. annuelle";"15.0";"14.634031710079306";"µg-m3";"92.0";"66.0";"60.0";"N";"-1";"49.84282";"3.281439"
"2025/01/01 00:00:00";"2025/12/31 23:59:59";"ATMO HAUTS DE FRANCE";"FR32ZRE01";"ZR HAUTS-DE-FRANCE";"FR18089";"Trafic Beauvais 1";"Urbaine";"PM10";"Trafic";"Oui";"mesures fixes";"Moy. annuelle";"16.0";"16.14993055555561";"µg-m3";"99.0";"99.0";"99.0";"R";"1";"49.435932";"2.084292"
"2025/01/01 00:00:00";"2025/12/31 23:59:59";"AIR BREIZH";"FR53ZAG01";"ZAG RENNES";"FR19002";"Rennes Laennec";"Urbaine";"PM10";"Trafic";"Oui";"mesures fixes";"Moy. annuelle";"15.0";"14.89211469534056";"µg-m3";"99.0";"100.0";"99.0";"R";"1";"48.10861";"-1.66586"
"2025/01/01 00:00:00";"2025/12/31 23:59:59";"AIR BREIZH";"FR53ZAR01";"ZAR BREST";"FR19012";"Brest Mace";"Urbaine";"PM10";"Fond";"Oui";"mesures fixes";"Moy. annuelle";"15.0";"14.57094782713961";"µg-m3";"98.0";"96.0";"94.0";"R";"1";"48.38618";"-4.4866"
"2025/01/01 00:00:00";"2025/12/31 23:59:59";"AIR BREIZH";"FR53ZAR01";"ZAR BREST";"FR19014";"Brest Desmoulins";"Urbaine";"PM10";"Trafic";"Oui";"mesures fixes";"Moy. annuelle";"20.0";"20.064914425427876";"µg-m3";"90.0";"10.0";"9.0";"N";"-1";"48.39746";"-4.48871"
"2025/01/01 00:00:00";"2025/12/31 23:59:59";"AIR BREIZH";"FR53ZRE01";"ZR BRETAGNE";"FR19020";"Kergoff";"Rurale nationale";"PM10";"Fond";"Oui";"mesures fixes";"Moy. annuelle";"10.0";"10.096269744835908";"µg-m3";"94.0";"99.0";"94.0";"R";"1";"48.261963";"-2.943631"
"2025/01/01 00:00:00";"2025/12/31 23:59:59";"AIR BREIZH";"FR53ZRE01";"ZR BRETAGNE";"FR19032";"Lorient B. Bissonnet";"Urbaine";"PM10";"Fond";"Oui";"mesures fixes";"Moy. annuelle";"14.0";"13.833380766038216";"µg-m3";"96.0";"100.0";"96.0";"R";"1";"47.7425";"-3.39501"
